Formatted Date,Summary,Precip Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Loud Cover,Pressure (millibars),Daily Summary
2006-08-04 09:00:00.000 +0200,Mostly Cloudy,rain,17.711111111111112,17.711111111111112,1.0,3.1395,223.0,4.9427,0.0,1004.59,Mostly cloudy until night.
2006-04-15 18:00:00.000 +0200,Mostly Cloudy,rain,16.15555555555555,16.15555555555555,0.52,9.1931,172.0,9.982,0.0,1017.87,Mostly cloudy throughout the day.
2014-05-12 06:00:00.000 +0200,Mostly Cloudy,rain,9.955555555555556,7.294444444444445,0.84,20.4148,279.0,9.982,0.0,1010.89,Mostly cloudy throughout the day.
2016-03-23 22:00:00.000 +0100,Overcast,rain,5.450000000000001,2.0388888888888896,0.9,16.9372,342.0,8.6135,0.0,1001.57,Overcast starting in the afternoon.
2006-01-15 19:00:00.000 +0100,Overcast,snow,-2.6888888888888887,-2.6888888888888887,0.84,4.524100000000001,25.0,10.948,0.0,1035.56,Foggy in the morning.
2014-11-01 19:00:00.000 +0100,Mostly Cloudy,rain,5.966666666666668,5.966666666666668,0.87,1.7227,169.0,5.6672,0.0,1027.28,Foggy until morning.
2006-03-28 05:00:00.000 +0200,Mostly Cloudy,rain,8.766666666666667,7.944444444444443,0.88,6.44,191.0,14.9569,0.0,1011.39,Mostly cloudy starting overnight and breezy in the afternoon.
2014-04-23 07:00:00.000 +0200,Mostly Cloudy,rain,10.977777777777776,10.977777777777776,0.93,1.5295,300.0,3.4454,0.0,1017.21,Foggy starting overnight continuing until morning.
2012-08-01 20:00:00.000 +0200,Overcast,rain,27.77777777777778,27.61666666666666,0.42,6.9713,354.0,10.3523,0.0,1013.73,Partly cloudy starting in the afternoon.
2007-01-28 03:00:00.000 +0100,Clear,snow,-1.6944444444444449,-8.033333333333335,0.69,24.7779,318.0,15.826300000000002,0.0,1024.38,Mostly cloudy starting in the morning.
2008-09-22 22:00:00.000 +0200,Mostly Cloudy,rain,11.666666666666666,11.666666666666666,0.86,3.22,280.0,6.295100000000001,0.0,1015.02,Mostly cloudy throughout the day.
2006-12-23 20:00:00.000 +0100,Foggy,rain,1.6944444444444429,0.3888888888888904,0.94,4.9105,280.0,2.5760000000000005,0.0,1041.26,Foggy starting in the morning continuing until evening.
2009-09-08 15:00:00.000 +0200,Mostly Cloudy,rain,22.77777777777778,22.77777777777778,0.32,22.540000000000003,30.0,9.982,0.0,1022.7,Mostly cloudy starting in the morning continuing until night.
2011-06-05 20:00:00.000 +0200,Partly Cloudy,rain,24.222222222222214,24.222222222222214,0.59,9.9176,132.0,11.4471,0.0,1011.61,Partly cloudy throughout the day.
2007-02-21 09:00:00.000 +0100,Clear,rain,6.111111111111111,4.527777777777777,0.86,7.695800000000001,129.0,4.8461,0.0,1019.23,Foggy starting overnight continuing until morning.
2016-08-14 20:00:00.000 +0200,Partly Cloudy,rain,22.422222222222224,22.422222222222224,0.62,7.1001,224.0,15.552600000000002,0.0,1021.22,Partly cloudy starting in the morning continuing until evening.
2007-11-13 05:00:00.000 +0100,Mostly Cloudy,rain,1.25,-2.999999999999999,0.77,15.826300000000002,243.0,9.982,0.0,1012.71,Partly cloudy until night.
2008-09-24 13:00:00.000 +0200,Mostly Cloudy,rain,17.755555555555556,17.755555555555556,0.51,1.3363,270.0,11.27,0.0,1017.63,Mostly cloudy throughout the day.
2006-04-12 08:00:00.000 +0200,Breezy and Mostly Cloudy,rain,6.144444444444446,1.4944444444444431,0.93,30.863700000000005,349.0,10.5455,0.0,1004.1,Foggy overnight and breezy in the morning.
2012-08-06 10:00:00.000 +0200,Partly Cloudy,rain,32.22222222222222,33.42222222222222,0.44,4.9105,215.0,9.982,0.0,1013.08,Partly cloudy in the morning.
2009-07-03 02:00:00.000 +0200,Partly Cloudy,rain,18.61111111111111,18.61111111111111,0.92,6.230700000000001,305.0,13.9587,0.0,1009.93,Partly cloudy throughout the day.
2014-11-19 22:00:00.000 +0100,Clear,rain,5.311111111111113,2.3277777777777766,0.9,13.8621,280.0,7.631400000000001,0.0,1019.32,Foggy in the morning.
2016-09-29 00:00:00.000 +0200,Mostly Cloudy,rain,11.72222222222222,11.72222222222222,0.77,3.5259,224.0,16.1,0.0,1027.51,Partly cloudy until night.
2016-12-04 08:00:00.000 +0100,Mostly Cloudy,rain,1.427777777777778,-1.911111111111112,0.89,11.3666,163.0,6.230700000000001,0.0,1020.0,Mostly cloudy throughout the day.
2009-06-23 06:00:00.000 +0200,Overcast,rain,15.0,15.0,0.93,0.0,0.0,4.9910000000000005,0.0,1008.4,Mostly cloudy throughout the day.
2009-11-18 04:00:00.000 +0100,Clear,rain,7.916666666666667,6.966666666666666,0.93,6.44,160.0,4.1377,0.0,1021.17,Partly cloudy starting in the morning.
2007-08-04 07:00:00.000 +0200,Overcast,rain,16.183333333333334,16.183333333333334,0.81,16.9211,18.0,11.27,0.0,1018.57,Mostly cloudy throughout the day.
2015-10-24 23:00:00.000 +0200,Clear,rain,4.4555555555555575,4.4555555555555575,0.96,3.2039,161.0,4.1055,0.0,1024.86,Foggy until morning.
2011-12-24 00:00:00.000 +0100,Overcast,snow,-1.71111111111111,-6.266666666666668,0.89,13.8138,170.0,6.8264000000000005,0.0,1024.13,Mostly cloudy throughout the day.
2006-03-24 11:00:00.000 +0100,Partly Cloudy,rain,5.094444444444445,2.994444444444445,0.55,9.0643,5.0,9.982,0.0,1017.52,Partly cloudy overnight.
2008-05-18 11:00:00.000 +0200,Mostly Cloudy,rain,26.90555555555556,26.783333333333328,0.4,5.0715,30.0,10.3523,0.0,1008.8,Mostly cloudy throughout the day.
2007-09-07 12:00:00.000 +0200,Partly Cloudy,rain,12.77777777777778,12.77777777777778,0.72,3.3166,217.0,11.27,0.0,1015.79,Foggy starting overnight continuing until morning.
2008-10-28 19:00:00.000 +0100,Mostly Cloudy,rain,13.900000000000002,13.900000000000002,0.68,14.457800000000002,136.0,8.3398,0.0,1013.01,Mostly cloudy starting overnight.
2011-12-23 11:00:00.000 +0100,Overcast,snow,-2.2000000000000006,-5.661111111111111,0.96,9.0965,278.0,4.781700000000001,0.0,1027.4,Foggy in the morning.
2016-01-01 01:00:00.000 +0100,Clear,snow,-7.899999999999999,-7.899999999999999,0.89,3.22,140.0,14.876400000000002,0.0,1031.85,Mostly cloudy starting in the morning.
2006-05-26 09:00:00.000 +0200,Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.65,12.4614,325.0,9.982,0.0,1021.59,Mostly cloudy throughout the day.
2015-12-21 12:00:00.000 +0100,Foggy,rain,3.816666666666665,1.3666666666666671,0.93,9.5634,178.0,0.6440000000000001,0.0,1031.07,Foggy throughout the day.
2012-04-08 16:00:00.000 +0200,Mostly Cloudy,rain,8.88888888888889,5.338888888888889,0.44,27.37,320.0,9.982,0.0,1002.9,Mostly cloudy throughout the day and breezy in the morning.
2012-06-30 09:00:00.000 +0200,Clear,rain,28.79444444444444,29.261111111111116,0.49,10.835300000000002,160.0,9.982,0.0,1015.28,Partly cloudy starting in the afternoon continuing until evening.
2013-11-02 10:00:00.000 +0100,Mostly Cloudy,rain,13.88888888888889,13.88888888888889,0.79,12.236,171.0,10.8836,0.0,1017.44,Foggy overnight.
2010-04-10 08:00:00.000 +0200,Partly Cloudy,rain,10.711111111111112,10.711111111111112,0.74,14.441700000000004,349.0,10.722600000000002,0.0,1021.6,Partly cloudy starting overnight.
2015-07-07 12:00:00.000 +0200,Partly Cloudy,rain,33.95555555555556,35.02777777777778,0.39,10.432800000000002,193.0,16.1,0.0,1015.79,Partly cloudy starting in the afternoon continuing until night.
2007-04-05 01:00:00.000 +0200,Partly Cloudy,rain,6.133333333333333,2.0333333333333314,0.56,24.5686,30.0,15.826300000000002,0.0,1013.84,Partly cloudy until night.
2013-03-13 04:00:00.000 +0100,Partly Cloudy,rain,7.077777777777779,4.922222222222222,1.0,11.253900000000002,163.0,7.728,0.0,997.8,Foggy in the morning.
2011-12-14 05:00:00.000 +0100,Foggy,rain,2.272222222222224,-0.8333333333333334,0.96,11.0768,150.0,0.161,0.0,1018.64,Foggy starting overnight continuing until evening.
2011-02-10 13:00:00.000 +0100,Foggy,rain,1.2833333333333343,1.2833333333333343,0.91,2.6404,4.0,2.6565,0.0,1026.64,Foggy starting in the morning continuing until night.
2007-06-28 15:00:00.000 +0200,Clear,rain,22.82777777777778,22.82777777777778,0.22,13.1215,288.0,9.982,0.0,0.0,Mostly cloudy until night.
2015-12-08 16:00:00.000 +0100,Overcast,rain,4.883333333333333,3.150000000000001,0.88,7.486500000000001,100.0,5.5384,0.0,1037.34,Foggy overnight.
2007-01-20 22:00:00.000 +0100,Partly Cloudy,rain,5.188888888888891,5.188888888888891,0.95,2.5277000000000003,50.0,6.7781,0.0,1017.84,Mostly cloudy starting in the morning continuing until night.
2008-01-08 12:00:00.000 +0100,Foggy,snow,-0.9111111111111114,-4.294444444444445,0.92,9.66,170.0,0.161,0.0,1029.0,Foggy throughout the day.
2013-01-18 11:00:00.000 +0100,Overcast,snow,-0.0222222222222217,-3.744444444444443,0.99,11.7369,12.0,4.9105,0.0,998.63,Foggy in the afternoon.
2013-02-21 17:00:00.000 +0100,Overcast,rain,0.994444444444444,-3.9611111111111104,0.76,19.9962,11.0,11.27,0.0,1015.78,Mostly cloudy throughout the day.
2013-03-03 03:00:00.000 +0100,Clear,snow,-1.7999999999999992,-1.7999999999999992,0.89,3.3327,233.0,9.982,0.0,1021.41,Partly cloudy starting in the morning continuing until evening.
2007-03-03 18:00:00.000 +0100,Overcast,rain,7.799999999999999,5.82222222222222,0.96,11.0607,182.0,6.1985,0.0,1007.8,Mostly cloudy starting in the morning.
2012-02-24 00:00:00.000 +0100,Mostly Cloudy,rain,1.6666666666666667,-1.6055555555555558,0.82,11.27,260.0,7.084000000000001,0.0,1021.8,Mostly cloudy until night.
2014-09-14 00:00:00.000 +0200,Overcast,rain,17.155555555555555,17.155555555555555,0.93,15.0535,147.0,9.9015,0.0,1015.16,Mostly cloudy throughout the day.
2010-04-24 09:00:00.000 +0200,Mostly Cloudy,rain,17.016666666666666,17.016666666666666,0.63,9.7405,87.0,9.982,0.0,1018.49,Mostly cloudy throughout the day.
2013-10-27 05:00:00.000 +0100,Foggy,rain,8.861111111111112,7.449999999999998,0.93,9.1287,160.0,0.322,0.0,1019.88,Foggy until morning.
2014-07-10 05:00:00.000 +0200,Partly Cloudy,rain,13.06111111111111,13.06111111111111,0.9,4.2021,300.0,11.914,0.0,1007.38,Partly cloudy throughout the day.
2009-04-27 16:00:00.000 +0200,Breezy and Mostly Cloudy,rain,21.11111111111111,21.11111111111111,0.26,33.81,150.0,9.982,0.0,1017.0,Partly cloudy until evening and breezy starting in the morning continuing until evening.
2012-11-22 19:00:00.000 +0100,Overcast,rain,7.644444444444442,7.644444444444442,0.89,2.7853000000000003,265.0,10.4811,0.0,1026.25,Mostly cloudy throughout the day.
2011-01-19 17:00:00.000 +0100,Overcast,rain,3.844444444444445,2.855555555555556,0.92,4.8461,272.0,5.9731000000000005,0.0,1021.62,Foggy in the morning.
2011-10-30 10:00:00.000 +0100,Partly Cloudy,rain,10.005555555555553,10.005555555555553,0.62,11.4632,133.0,7.631400000000001,0.0,1027.44,Partly cloudy until night.
2016-07-19 01:00:00.000 +0200,Partly Cloudy,rain,17.77777777777778,17.77777777777778,0.87,11.237800000000002,281.0,16.1,0.0,1017.48,Partly cloudy throughout the day.
2010-07-17 07:00:00.000 +0200,Partly Cloudy,rain,23.850000000000005,23.850000000000005,0.9,2.9463000000000004,145.0,9.982,0.0,1016.4,Partly cloudy starting in the morning continuing until night.
2016-08-11 08:00:00.000 +0200,Mostly Cloudy,rain,13.81111111111111,13.81111111111111,0.9,12.3165,314.0,9.982,0.0,1018.11,Mostly cloudy throughout the day.
2015-12-04 23:00:00.000 +0100,Overcast,rain,5.533333333333334,5.533333333333334,1.0,3.22,290.0,3.5259,0.0,1035.74,Foggy until afternoon.
2013-04-17 01:00:00.000 +0200,Clear,rain,7.133333333333336,7.133333333333336,0.88,3.2039,329.0,15.826300000000002,0.0,1024.96,Partly cloudy starting in the morning.
2016-06-08 04:00:00.000 +0200,Clear,rain,9.355555555555558,9.355555555555558,0.93,3.1234,353.0,16.1,0.0,1021.42,Partly cloudy starting in the morning.
2008-03-23 07:00:00.000 +0100,Overcast,rain,3.9000000000000017,0.8611111111111095,0.9,12.4292,337.0,8.227100000000002,0.0,996.63,Mostly cloudy throughout the day.
2011-03-03 07:00:00.000 +0100,Foggy,snow,-1.0388888888888894,-1.0388888888888894,0.99,4.0572,45.0,1.8998,0.0,1033.66,Foggy starting overnight continuing until morning.
2010-03-02 09:00:00.000 +0100,Overcast,rain,7.644444444444442,4.961111111111111,0.59,15.504300000000002,349.0,9.982,0.0,1018.12,Mostly cloudy throughout the day.
2013-12-12 01:00:00.000 +0100,Foggy,snow,-6.361111111111111,-6.361111111111111,0.93,3.22,320.0,3.2039,0.0,1037.2,Mostly cloudy starting in the morning.
2009-04-04 07:00:00.000 +0200,Partly Cloudy,rain,7.222222222222222,7.222222222222222,0.86,3.22,50.0,9.982,0.0,1019.7,Partly cloudy starting in the morning continuing until night.
2009-01-30 12:00:00.000 +0100,Mostly Cloudy,rain,2.7777777777777777,-2.4055555555555546,0.76,25.76,20.0,11.27,0.0,1019.6,Mostly cloudy throughout the day.
2014-06-15 02:00:00.000 +0200,Partly Cloudy,rain,11.144444444444446,11.144444444444446,0.75,5.828200000000001,334.0,15.1823,0.0,1014.09,Partly cloudy starting overnight.
2012-10-10 05:00:00.000 +0200,Partly Cloudy,rain,5.0666666666666655,5.0666666666666655,0.94,3.1556,276.0,14.9569,0.0,1012.56,Mostly cloudy throughout the day.
2011-12-03 08:00:00.000 +0100,Foggy,rain,0.9722222222222222,0.9722222222222222,1.0,0.1288,110.0,0.161,0.0,1020.97,Foggy until morning.
2016-04-20 03:00:00.000 +0200,Partly Cloudy,rain,7.127777777777776,4.127777777777777,0.71,16.9372,329.0,16.1,0.0,1020.12,Partly cloudy until evening.
2015-06-10 02:00:00.000 +0200,Partly Cloudy,rain,17.855555555555554,17.855555555555554,0.83,13.6206,352.0,15.1823,0.0,1016.86,Partly cloudy throughout the day.
2006-10-06 22:00:00.000 +0200,Clear,rain,9.305555555555555,9.305555555555555,0.93,0.0,0.0,14.9086,0.0,1020.23,Partly cloudy until evening.
2016-08-21 09:00:00.000 +0200,Partly Cloudy,rain,25.97222222222222,25.97222222222222,0.61,13.7977,130.0,15.134000000000002,0.0,1015.51,Mostly cloudy starting in the morning.
2011-04-06 05:00:00.000 +0200,Clear,rain,4.7111111111111095,3.183333333333332,0.95,6.6976,331.0,5.5384,0.0,1024.88,Partly cloudy starting in the morning continuing until night.
2011-03-10 07:00:00.000 +0100,Partly Cloudy,snow,-3.761111111111111,-3.761111111111111,0.92,1.4007,166.0,5.1037,0.0,1023.75,Partly cloudy throughout the day.
2012-05-12 01:00:00.000 +0200,Clear,rain,15.0,15.0,0.83,3.22,290.0,16.1,0.0,1022.7,Partly cloudy starting overnight and breezy starting in the evening.
2016-01-04 06:00:00.000 +0100,Partly Cloudy,snow,-10.02222222222222,-17.22222222222222,0.68,16.9694,140.0,14.9086,0.0,1011.56,Foggy in the afternoon.
2009-06-17 09:00:00.000 +0200,Partly Cloudy,rain,21.11111111111111,21.11111111111111,0.63,20.93,300.0,11.27,0.0,1024.6,Mostly cloudy throughout the day.
2007-04-21 00:00:00.000 +0200,Clear,rain,8.61111111111111,8.61111111111111,0.62,3.6386,328.0,15.826300000000002,0.0,1016.74,Partly cloudy starting in the morning.
2010-09-25 21:00:00.000 +0200,Mostly Cloudy,rain,17.127777777777776,17.127777777777776,0.93,15.810200000000002,119.0,11.125100000000002,0.0,1001.32,Mostly cloudy until night.
2008-04-29 01:00:00.000 +0200,Partly Cloudy,rain,6.105555555555557,4.888888888888888,0.76,6.4078,301.0,15.826300000000002,0.0,1010.0,Partly cloudy until night.
2008-10-28 20:00:00.000 +0100,Partly Cloudy,rain,12.383333333333333,12.383333333333333,0.72,15.649200000000002,150.0,8.05,0.0,1013.04,Mostly cloudy starting overnight.
2007-06-04 11:00:00.000 +0200,Partly Cloudy,rain,26.08333333333333,26.08333333333333,0.5,9.9337,42.0,11.4471,0.0,1018.16,Partly cloudy throughout the day.
2011-01-04 05:00:00.000 +0100,Overcast,snow,-2.894444444444445,-2.894444444444445,0.93,0.1449,210.0,7.695800000000001,0.0,1025.31,Overcast throughout the day.
2016-10-14 04:00:00.000 +0200,Foggy,,4.194444444444443,2.7999999999999994,0.93,6.0375000000000005,78.0,0.9982,0.0,1022.69,Foggy until morning.
2007-05-13 06:00:00.000 +0200,Clear,rain,11.072222222222225,11.072222222222225,0.86,0.2576,121.0,9.7566,0.0,1018.09,Partly cloudy until afternoon.
2008-06-05 10:00:00.000 +0200,Partly Cloudy,rain,19.97777777777777,19.97777777777777,0.84,7.615300000000001,153.0,11.27,0.0,1009.2,Mostly cloudy throughout the day.
2016-05-18 11:00:00.000 +0200,Mostly Cloudy,rain,16.105555555555558,16.105555555555558,0.47,14.329,257.0,10.3523,0.0,1017.01,Mostly cloudy throughout the day.
2008-11-14 05:00:00.000 +0100,Overcast,rain,7.200000000000001,5.144444444444443,0.72,10.835300000000002,49.0,9.982,0.0,1025.44,Mostly cloudy starting overnight.
2007-07-16 07:00:00.000 +0200,Clear,rain,22.600000000000005,22.600000000000005,0.58,4.7656,109.0,9.982,0.0,1020.69,Partly cloudy in the evening.
2012-09-20 08:00:00.000 +0200,Overcast,rain,10.983333333333336,10.983333333333336,0.94,25.164300000000004,321.0,8.2593,0.0,1014.8,Mostly cloudy throughout the day.
2006-01-20 21:00:00.000 +0100,Mostly Cloudy,snow,-1.1111111111111112,-5.599999999999999,0.86,14.168000000000005,130.0,15.649200000000002,0.0,1024.9,Mostly cloudy starting overnight continuing until night.
2012-01-20 17:00:00.000 +0100,Overcast,rain,3.888888888888889,0.2222222222222214,0.89,16.1,310.0,11.27,0.0,1010.9,Overcast throughout the day.
2012-02-09 11:00:00.000 +0100,Overcast,snow,-8.88888888888889,-14.8,0.61,12.88,230.0,9.982,0.0,1030.6,Foggy until morning.
2010-06-12 00:00:00.000 +0200,Clear,rain,23.71111111111112,23.71111111111112,0.82,6.295100000000001,210.0,15.826300000000002,0.0,1010.06,Partly cloudy overnight.
2010-06-20 21:00:00.000 +0200,Overcast,rain,20.28333333333333,20.28333333333333,0.91,2.6404,353.0,3.2844,0.0,1004.57,Partly cloudy throughout the day.
2013-08-06 07:00:00.000 +0200,Partly Cloudy,rain,24.59444444444444,24.59444444444444,0.7,3.2039,21.0,16.1,0.0,1016.83,Partly cloudy starting in the morning continuing until evening.
2012-08-23 18:00:00.000 +0200,Partly Cloudy,rain,35.94444444444444,35.02777777777778,0.25,15.6009,348.0,9.982,0.0,1011.1,Partly cloudy until evening.
2011-07-30 18:00:00.000 +0200,Partly Cloudy,rain,21.244444444444444,21.244444444444444,0.77,10.0142,270.0,11.2056,0.0,1009.46,Mostly cloudy throughout the day.
2010-09-22 14:00:00.000 +0200,Clear,rain,22.044444444444448,22.044444444444448,0.43,7.438200000000001,25.0,10.3523,0.0,1024.06,Foggy starting overnight continuing until morning.
2010-06-03 07:00:00.000 +0200,Overcast,rain,12.2,12.2,0.93,2.9302,160.0,4.0733,0.0,1009.92,Mostly cloudy throughout the day.
2010-05-23 16:00:00.000 +0200,Partly Cloudy,rain,21.20555555555556,21.20555555555556,0.67,10.5938,302.0,11.27,0.0,1013.71,Partly cloudy until night.
2010-01-03 16:00:00.000 +0100,Overcast,snow,-1.0277777777777786,-7.366666666666668,0.79,26.2913,307.0,5.3774,0.0,1017.4,Foggy starting overnight continuing until afternoon and breezy in the morning.
2010-04-27 16:00:00.000 +0200,Partly Cloudy,rain,22.77777777777778,22.77777777777778,0.34,8.0661,151.0,9.982,0.0,1022.75,Partly cloudy throughout the day.
2010-05-10 11:00:00.000 +0200,Mostly Cloudy,rain,17.461111111111112,17.461111111111112,0.74,11.7691,202.0,11.4471,0.0,1009.88,Mostly cloudy starting in the morning continuing until night.
2009-05-26 02:00:00.000 +0200,Partly Cloudy,rain,17.727777777777774,17.727777777777774,0.62,9.4185,136.0,15.150100000000002,0.0,1014.61,Partly cloudy starting in the afternoon continuing until night.
2016-06-06 16:00:00.000 +0200,Partly Cloudy,rain,24.044444444444444,24.044444444444444,0.5,20.8334,10.0,9.982,0.0,1015.52,Partly cloudy throughout the day.
2011-12-21 11:00:00.000 +0100,Partly Cloudy,snow,-2.244444444444444,-6.583333333333334,0.82,12.3326,230.0,9.9015,0.0,1016.67,Mostly cloudy starting in the morning.
2012-08-09 17:00:00.000 +0200,Mostly Cloudy,rain,28.938888888888894,27.62222222222222,0.26,19.159,309.0,10.3523,0.0,1018.26,Partly cloudy until night.
2008-01-10 12:00:00.000 +0100,Foggy,snow,-0.1611111111111106,-0.1611111111111106,1.0,0.1288,280.0,2.4633000000000003,0.0,1027.9,Foggy until night.
2009-06-03 00:00:00.000 +0200,Partly Cloudy,rain,12.22222222222222,12.22222222222222,0.96,3.22,280.0,12.075,0.0,1008.2,Partly cloudy throughout the day.
2016-10-27 23:00:00.000 +0200,Clear,,4.9,3.366666666666668,0.79,6.810300000000001,11.0,0.0,0.0,1032.22,Partly cloudy starting in the morning continuing until afternoon.
2016-06-08 07:00:00.000 +0200,Partly Cloudy,rain,15.8,15.8,0.68,8.05,130.0,16.1,0.0,1021.03,Partly cloudy starting in the morning.
2008-06-13 16:00:00.000 +0200,Mostly Cloudy,rain,20.90555555555555,20.90555555555555,0.73,16.5508,320.0,8.1949,0.0,1006.57,Mostly cloudy throughout the day.
2007-01-05 18:00:00.000 +0100,Mostly Cloudy,rain,7.733333333333334,4.516666666666668,0.71,20.1411,280.0,9.982,0.0,1021.35,Mostly cloudy until night.
2014-10-19 18:00:00.000 +0200,Partly Cloudy,rain,14.044444444444444,14.044444444444444,0.77,10.8675,132.0,16.1,0.0,1024.92,Foggy until morning.
2016-07-21 02:00:00.000 +0200,Clear,rain,15.18888888888889,15.18888888888889,0.99,2.6565,210.0,14.168000000000005,0.0,1016.63,Partly cloudy starting in the morning.
2012-06-17 03:00:00.000 +0200,Clear,rain,19.1,19.1,0.69,10.7548,100.0,15.826300000000002,0.0,1020.41,Partly cloudy in the afternoon.
2011-05-21 20:00:00.000 +0200,Mostly Cloudy,rain,22.188888888888886,22.188888888888886,0.59,8.1305,338.0,11.4471,0.0,1017.59,Mostly cloudy throughout the day.
2009-12-29 23:00:00.000 +0100,Mostly Cloudy,rain,2.2222222222222223,-1.5666666666666669,0.85,14.49,140.0,9.982,0.0,1010.4,Partly cloudy throughout the day.
2016-12-16 19:00:00.000 +0100,Mostly Cloudy,rain,1.5277777777777777,-1.4944444444444451,0.86,10.0786,163.0,8.0822,0.0,1019.57,Mostly cloudy throughout the day.
2011-05-19 02:00:00.000 +0200,Partly Cloudy,rain,13.788888888888888,13.788888888888888,0.96,2.6082000000000005,306.0,8.420300000000001,0.0,1019.41,Foggy starting overnight continuing until morning.
2014-05-08 09:00:00.000 +0200,Overcast,rain,13.866666666666667,13.866666666666667,0.83,11.125100000000002,278.0,9.982,0.0,1017.97,Mostly cloudy until evening.
2013-05-22 05:00:00.000 +0200,Overcast,rain,12.761111111111113,12.761111111111113,0.99,10.3684,149.0,7.679699999999999,0.0,1009.55,Mostly cloudy throughout the day.
2014-11-16 16:00:00.000 +0100,Overcast,rain,7.927777777777781,5.199999999999999,0.95,16.3737,155.0,7.8729,0.0,1010.96,Mostly cloudy starting overnight.
2007-01-13 17:00:00.000 +0100,Partly Cloudy,rain,7.550000000000002,5.0666666666666655,0.77,13.894300000000005,213.0,9.982,0.0,1023.76,Mostly cloudy starting overnight continuing until evening.
2013-05-19 23:00:00.000 +0200,Overcast,rain,20.91111111111111,20.91111111111111,0.63,15.7297,222.0,10.948,0.0,1008.48,Partly cloudy starting in the evening.
2008-06-18 03:00:00.000 +0200,Mostly Cloudy,rain,15.577777777777776,15.577777777777776,0.93,2.0769,77.0,4.7495,0.0,1013.07,Foggy in the morning.
2010-07-30 02:00:00.000 +0200,Mostly Cloudy,rain,18.28333333333333,18.28333333333333,0.95,11.4632,10.0,10.0303,0.0,1013.34,Partly cloudy starting overnight continuing until night.
2012-04-17 19:00:00.000 +0200,Overcast,,7.777777777777778,5.905555555555557,0.9,10.448900000000002,336.0,10.3523,0.0,1006.72,Light rain in the morning and afternoon.
2006-10-26 15:00:00.000 +0200,Mostly Cloudy,rain,22.24444444444445,22.24444444444445,0.38,11.4954,149.0,9.982,0.0,1022.37,Mostly cloudy starting overnight continuing until night.
2013-07-26 08:00:00.000 +0200,Clear,rain,23.75555555555556,23.75555555555556,0.63,1.2880000000000005,300.0,10.3523,0.0,1016.07,Partly cloudy starting in the morning continuing until night.
2010-05-15 03:00:00.000 +0200,Clear,rain,11.52777777777778,11.52777777777778,0.94,3.783500000000001,26.0,9.982,0.0,1006.4,Foggy in the afternoon.
2010-09-20 01:00:00.000 +0200,Foggy,rain,10.833333333333334,10.833333333333334,1.0,11.0124,319.0,1.8837,0.0,1018.41,Foggy starting overnight continuing until morning.
2016-11-24 17:00:00.000 +0100,Mostly Cloudy,rain,5.638888888888888,3.2222222222222205,0.8,11.0768,163.0,7.792400000000001,0.0,1018.43,Mostly cloudy throughout the day.
2008-05-21 05:00:00.000 +0200,Partly Cloudy,rain,11.800000000000002,11.800000000000002,0.93,5.7477,196.0,13.894300000000005,0.0,1010.63,Partly cloudy throughout the day.
2011-07-22 05:00:00.000 +0200,Partly Cloudy,rain,14.633333333333336,14.633333333333336,0.93,11.125100000000002,236.0,14.9569,0.0,1006.79,Partly cloudy throughout the day.
2013-01-15 09:00:00.000 +0100,Mostly Cloudy,rain,3.7277777777777774,1.3333333333333326,0.93,9.2575,171.0,8.645700000000001,0.0,1013.71,Mostly cloudy throughout the day.
2007-10-03 14:00:00.000 +0200,Partly Cloudy,rain,23.93888888888889,23.93888888888889,0.34,5.0715,174.0,10.3523,0.0,1020.19,Partly cloudy until evening.
2007-09-22 08:00:00.000 +0200,Partly Cloudy,rain,9.449999999999998,9.449999999999998,0.81,3.22,7.0,5.425700000000001,0.0,1028.27,Partly cloudy starting in the morning continuing until night.
2016-03-31 08:00:00.000 +0200,Partly Cloudy,rain,12.088888888888889,12.088888888888889,0.75,14.651,213.0,15.1823,0.0,1017.59,Partly cloudy throughout the day.
2007-09-06 14:00:00.000 +0200,Overcast,rain,11.194444444444445,11.194444444444445,0.8,11.9301,99.0,11.0768,0.0,1014.16,Mostly cloudy throughout the day.
2009-03-20 02:00:00.000 +0100,Partly Cloudy,snow,-2.7777777777777777,-6.961111111111112,0.85,11.27,320.0,16.1,0.0,1020.7,Partly cloudy until night.
2015-10-16 04:00:00.000 +0200,Mostly Cloudy,rain,12.2,12.2,0.86,19.9479,150.0,14.9086,0.0,1016.08,Mostly cloudy throughout the day.
2006-08-15 17:00:00.000 +0200,Partly Cloudy,rain,23.95555555555556,23.95555555555556,0.53,12.3004,220.0,11.2056,0.0,1014.66,Partly cloudy until evening.
2014-06-28 16:00:00.000 +0200,Mostly Cloudy,rain,27.194444444444443,26.51111111111111,0.29,3.5259,192.0,16.1,0.0,1017.18,Partly cloudy starting in the morning.
2014-09-04 20:00:00.000 +0200,Mostly Cloudy,rain,19.311111111111117,19.311111111111117,0.88,2.9946,289.0,15.1823,0.0,1014.86,Mostly cloudy throughout the day.
2014-04-18 23:00:00.000 +0200,Mostly Cloudy,rain,12.083333333333334,12.083333333333334,0.77,10.304000000000002,319.0,15.1823,0.0,1004.5,Mostly cloudy throughout the day.
